part_number,product_url
DBS60E-T8CJ00100,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dbs60/dbs60e-t8cj00100/p/p364705?tab=detail
DBS60E-RDFL00128,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dbs60/dbs60e-rdfl00128/p/p365955?tab=detail
DBS60E-B6EA00100,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dbs60/dbs60e-b6ea00100/p/p363442?tab=detail
DFS60I-BCAC65536,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dfs60/dfs60i-bcac65536/p/p480737?tab=detail
DBS60E-B6CPD1024,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dbs60/dbs60e-b6cpd1024/p/p386559?tab=detail
DUS60E-RDKF0ACA,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dus60/dus60e-rdkf0aca/p/p563472?tab=detail
DFS60B-S1UA05000,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dfs60/dfs60b-s1ua05000/p/p299899?tab=detail
DFS60B-S4AB02500,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dfs60/dfs60b-s4ab02500/p/p320349?tab=detail
DFS60B-S4CM02500,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dfs60/dfs60b-s4cm02500/p/p299836?tab=detail
DFS60E-TBEL01000,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dfs60/dfs60e-tbel01000/p/p292567?tab=detail
DBS60E-BHEJ00100,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dbs60/dbs60e-bhej00100/p/p363275?tab=detail
DFS60B-TEEM01000,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dfs60/dfs60b-teem01000/p/p293887?tab=detail
DBS60E-RDCPD1024,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dbs60/dbs60e-rdcpd1024/p/p387564?tab=detail
DFS60E-S4EL00500,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dfs60/dfs60e-s4el00500/p/p292530?tab=detail
DFS60E-S1WA01024,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dfs60/dfs60e-s1wa01024/p/p292846?tab=detail
DBS60E-TEFQ01024,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dbs60/dbs60e-tefq01024/p/p687488?tab=detail
DBS60E-S4EC00010,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dbs60/dbs60e-s4ec00010/p/p389144?tab=detail
DFS60B-S1CA00250,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dfs60/dfs60b-s1ca00250/p/p293328?tab=detail
DBS60E-RJCQ00100,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dbs60/dbs60e-rjcq00100/p/p362883?tab=detail
DFS60E-BCCK00100,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dfs60/dfs60e-bcck00100/p/p344621?tab=detail
DFS60B-S4CL00750,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dfs60/dfs60b-s4cl00750/p/p320201?tab=detail
DBS60E-REFA02000,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dbs60/dbs60e-refa02000/p/p656179?tab=detail
DFS60B-S1AN05000,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dfs60/dfs60b-s1an05000/p/p293915?tab=detail
DLS40E-S3AV00060,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dls40/dls40e-s3av00060/p/p660106?tab=detail
DFS60B-TGEA00100,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dfs60/dfs60b-tgea00100/p/p381708?tab=detail
DFS60B-S4EB00360,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dfs60/dfs60b-s4eb00360/p/p320548?tab=detail
DFS60B-TECC02540,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dfs60/dfs60b-tecc02540/p/p293083?tab=detail
DBS60E-RHFA00360,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dbs60/dbs60e-rhfa00360/p/p551620?tab=detail
DBS60E-B7FJD1024,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dbs60/dbs60e-b7fjd1024/p/p386582?tab=detail
DBS60E-RGFAD1024,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dbs60/dbs60e-rgfad1024/p/p387627?tab=detail
DBS60E-THCP00100,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dbs60/dbs60e-thcp00100/p/p364477?tab=detail
DFS60B-S4EA00006,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dfs60/dfs60b-s4ea00006/p/p293236?tab=detail
DUS60E-TJKFAABB,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dus60/dus60e-tjkfaabb/p/p494002?tab=detail
DBS60E-T4EA00100,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dbs60/dbs60e-t4ea00100/p/p364596?tab=detail
DFS60E-S4AA00720,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dfs60/dfs60e-s4aa00720/p/p344624?tab=detail
DFS60B-BDAA02500,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dfs60/dfs60b-bdaa02500/p/p293141?tab=detail
DBS60E-B7ECD1024,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dbs60/dbs60e-b7ecd1024/p/p386576?tab=detail
DBS60E-TFECD1024,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dbs60/dbs60e-tfecd1024/p/p388581?tab=detail
DFS60A-BEEK00600,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dfs60/dfs60a-beek00600/p/p344626?tab=detail
DBS60E-R2APC1024,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dbs60/dbs60e-r2apc1024/p/p387309?tab=detail
DBS60E-TDFLA1024,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dbs60/dbs60e-tdfla1024/p/p441374?tab=detail
DFS60B-BHAM00800,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dfs60/dfs60b-bham00800/p/p320227?tab=detail
DFS60B-S1EK04000,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dfs60/dfs60b-s1ek04000/p/p293565?tab=detail
DBS60E-BGACC1024,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dbs60/dbs60e-bgacc1024/p/p386774?tab=detail
DBS60E-RHAP00100,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dbs60/dbs60e-rhap00100/p/p362848?tab=detail
DBS60E-T7AQD1024,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dbs60/dbs60e-t7aqd1024/p/p388846?tab=detail
DFS60B-BECA02500,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dfs60/dfs60b-beca02500/p/p320328?tab=detail
DFS60B-S1CA01200,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dfs60/dfs60b-s1ca01200/p/p293336?tab=detail
DFS60I-BBEC00360,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dfs60/dfs60i-bbec00360/p/p508553?tab=detail
DFS60B-THPN10000,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dfs60/dfs60b-thpn10000/p/p327180?tab=detail
DBS60E-B4EJD1024,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dbs60/dbs60e-b4ejd1024/p/p386506?tab=detail
DBS60E-R2CCD1024,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dbs60/dbs60e-r2ccd1024/p/p387731?tab=detail
DFS60E-S1WB01000,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dfs60/dfs60e-s1wb01000/p/p320793?tab=detail
DBS50E-S5EK00500,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dbs3650/dbs50e-s5ek00500/p/p306075?tab=detail
DFS60B-S4EK00250,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dfs60/dfs60b-s4ek00250/p/p293538?tab=detail
DFS60A-TEAA65536,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dfs60/dfs60a-teaa65536/p/p294059?tab=detail
DFS60B-THAA10000,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dfs60/dfs60b-thaa10000/p/p348507?tab=detail
DFS60B-BHAK00512,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dfs60/dfs60b-bhak00512/p/p368565?tab=detail
DFS60E-S4AA00100,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dfs60/dfs60e-s4aa00100/p/p292851?tab=detail
DGS90B-TWL402048,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dgs8090/dgs90b-twl402048/p/p684627?tab=detail
DGS90B-TWHC04096,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dgs8090/dgs90b-twhc04096/p/p684643?tab=detail
DGS90B-TWHA02500,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dgs8090/dgs90b-twha02500/p/p684657?tab=detail
DGS90B-TWLC04096,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dgs8090/dgs90b-twlc04096/p/p684652?tab=detail
DGS90B-TWHA05000,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dgs8090/dgs90b-twha05000/p/p684659?tab=detail
DGS90B-TWHC01024,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dgs8090/dgs90b-twhc01024/p/p684633?tab=detail
DGS90B-TWLC02500,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dgs8090/dgs90b-twlc02500/p/p684651?tab=detail
DGS90B-TWL408192,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dgs8090/dgs90b-twl408192/p/p684632?tab=detail
DGS90B-TWHA02048,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dgs8090/dgs90b-twha02048/p/p684656?tab=detail
DGS90B-TWH404096,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dgs8090/dgs90b-twh404096/p/p684624?tab=detail
DGS90B-TWHA04096,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dgs8090/dgs90b-twha04096/p/p684658?tab=detail
DGS90B-TWLA01024,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dgs8090/dgs90b-twla01024/p/p684661?tab=detail
DGS90B-TWL405000,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dgs8090/dgs90b-twl405000/p/p684631?tab=detail
DGS90B-TWLA08192,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dgs8090/dgs90b-twla08192/p/p684666?tab=detail
DGS90B-TWLK04096,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dgs8090/dgs90b-twlk04096/p/p684676?tab=detail
DGS90B-TWHC08192,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dgs8090/dgs90b-twhc08192/p/p684648?tab=detail
DGS90B-TWLC01024,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dgs8090/dgs90b-twlc01024/p/p684649?tab=detail
DGS90B-TWHA08192,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dgs8090/dgs90b-twha08192/p/p684660?tab=detail
DGS90B-TWLA02500,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dgs8090/dgs90b-twla02500/p/p684663?tab=detail
DGS90B-TWH402500,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dgs8090/dgs90b-twh402500/p/p684623?tab=detail
DGS90B-TWLA04096,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dgs8090/dgs90b-twla04096/p/p684664?tab=detail
DGS90B-TWHK01024,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dgs8090/dgs90b-twhk01024/p/p684667?tab=detail
DGS90B-TWLK02048,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dgs8090/dgs90b-twlk02048/p/p684674?tab=detail
DGS90B-TWHC02500,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dgs8090/dgs90b-twhc02500/p/p684641?tab=detail
DGS90B-TWL401024,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dgs8090/dgs90b-twl401024/p/p684628?tab=detail
DGS90B-TWH408192,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dgs8090/dgs90b-twh408192/p/p684626?tab=detail
DGS90B-TWLK01024,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dgs8090/dgs90b-twlk01024/p/p684673?tab=detail
DGS90B-TWLK05000,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dgs8090/dgs90b-twlk05000/p/p684677?tab=detail
DGS90B-TWH401024,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dgs8090/dgs90b-twh401024/p/p684621?tab=detail
DGS90B-TWHK08192,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dgs8090/dgs90b-twhk08192/p/p684672?tab=detail
DGS90B-TWLA05000,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dgs8090/dgs90b-twla05000/p/p684665?tab=detail
